"LOC_ID";"LOC_PRV_COD";"LOC_NOMBRE"
40763;"24";FONTORIA DE CEPEDA
40764;"24";FONTUN
40765;"24";FORMIGONES
40766;"24";FORNA
40767;"24";FRESNEDELO
40768;"24";FRESNEDO DE VALDELLORMA
40769;"24";"FRESNEDO; EL"
40770;"24";FRESNELLINO DEL MONTE
40771;"24";FRESNO DE LA VALDUERNA
40772;"24";FRESNO DE LA VEGA
40773;"24";FRESNO DEL CAMINO
40774;"24";FRIERA
40775;"24";FUENTE DE LA OLIVA
40776;"24";FUENTES DE CARBAJAL
40777;"24";FUENTES DE LOS OTEROS
40778;"24";FUENTES DE PEÑACORADA
40779;"24";FUENTES NUEVAS
40780;"24";GALLEGOS DE CURUEÑO
40781;"24";GALLEGUILLOS DE CAMPOS
40782;"24";"GANSO; EL"
40783;"24";"GARANDILLA; LA"
40784;"24";GARAÑO
40785;"24";GARFIN
40786;"24";GARRAFE DE TORIO
40787;"24";GARUEÑA
40788;"24";GAVILANES
40789;"24";GENESTACIO
40790;"24";GENESTOSA
40791;"24";GENICERA
40792;"24";GERAS DE GORDON
40793;"24";GESTOSO
40794;"24";GETE
40795;"24";GETINO
40796;"24";GIGOSOS DE LOS OTEROS
40797;"24";GOLPEJAR DE LA SOBARRIBA
40798;"24";GOLPEJAR DE LA TERCIA
40799;"24";GORDALIZA DEL PINO
40800;"24";GORDONCILLO
40801;"24";GRADEFES
40802;"24";GRAJAL DE CAMPOS
40803;"24";GRAJAL DE LA RIBERA
40804;"24";GRAJALEJO DE LAS MATAS
40805;"24";GRANDOSO
40806;"24";GRAÑERAS
40807;"24";"GRANJA DE SAN VICENTE; LA"
40808;"24";GRISUELA DEL PARAMO
40809;"24";GRULLEROS
40810;"24";GUALTARES DE ORBIGO
40811;"24";GUIMARA
40812;"24";GUIMIL
40813;"24";GUISATECHA
40814;"24";GUSENDO DE LOS OTEROS
40815;"24";HERMIDE
40816;"24";"HERRERIAS DE VALCARCE; LAS"
40817;"24";HERREROS DE JAMUZ
40818;"24";HERREROS DE RUEDA
40819;"24";HERVEDEDO
40820;"24";"HINOJO; DE"
40821;"24";HORCADAS
40822;"24";HORNIJA
40823;"24";HORTA
40824;"24";HOSPITAL DE ORBIGO
40825;"24";HUERGA DE FRAILES
40826;"24";HUERGA DE GARABALLES
37543;"18";ACEQUIAS
37544;"18";ACULA
37545;"18";AGRON
37546;"18";"AGUSTINES; LOS"
37547;"18";ALAMEDILLA
37548;"18";ALBUÑAN
37549;"18";ALBUÑOL
37550;"18";ALBUÑUELAS
37551;"18";ALCAZAR
37552;"18";ALCUTAR
37553;"18";ALDEIRE
37554;"18";ALFACAR
37555;"18";ALFORNON
37556;"18";ALGARINEJO
37557;"18";ALHAMA DE GRANADA
37558;"18";ALHENDIN
37559;"18";ALHONDIGUILLA
37560;"18";ALICUN DE ORTEGA
37561;"18";ALMACILES
37562;"18";ALMEGIJAR
37563;"18";"ALMENDRAL; EL"
37564;"18";ALMONTARAS
37565;"18";ALMUÑECAR
37566;"18";ALOMARTES
37567;"18";ALQUERIA DEL FARGUE
37568;"18";"ALQUERIA; LA (GALERA)"
37569;"18";ALQUIFE
37570;"18";AMBROZ
37571;"18";ANZOLA
37572;"18";ARENAS DEL REY
37573;"18";ATALBEITAR
37574;"18";ATARFE
37575;"18";BACOR
37576;"18";BALAX
37577;"18";BALCONES
37578;"18";BARGIS
37579;"18";"BARRERAS; LAS"
37580;"18";BARRIO DE LA VEGA
37581;"18";BARRIO DE MONACHIL
37582;"18";BAUL
37583;"18";BAYACAS
37584;"18";BAZA
37585;"18";BEAS DE GRANADA
37586;"18";BEAS DE GUADIX
37587;"18";"BEJARIN; EL"
37588;"18";BELERDA
37589;"18";BELICENA
37590;"18";BENALUA
37591;"18";BENALUA DE LAS VILLAS
37592;"18";BENAMAUREL
37593;"18";BERCHULES
37594;"18";BEZNAR
37595;"18";BOGARRE
37596;"18";BRACANA
37597;"18";BUBION
37598;"18";BUGEJAR
37599;"18";CACIN
37600;"18";CADIAR
37601;"18";CAJAR
37602;"18";CALAHONDA
37603;"18";"CALAHORRA; LA"
37604;"18";"CALETA-GUARDIA; LA"
37605;"18";CALICASAS
37606;"18";CAMPO CAMARA
37607;"18";CAMPOTEJAR
37608;"18";CANALES
37609;"18";CAÑAR
37610;"18";CANILES
37611;"18";CAPARACENA
37612;"18";CAPILEIRA
37613;"18";CARATAUNAS
37614;"18";CARCHUNA
37615;"18";"CARLOS; LOS"
37616;"18";CARRERA DE LA VIÑA
37617;"18";"CARRIONES; LOS"
37618;"18";CASTARAS
37619;"18";CASTELL DE FERRO
37620;"18";CASTILLEJAR
37621;"18";CASTILLO DE BAÑOS
37622;"18";CASTILLO TAJARJA
37623;"18";CASTRIL DE LA PEÑA
37624;"18";CEBAS
37625;"18";CENASCURAS
37626;"18";CENES DE LA VEGA
37627;"18";"CHAPARRAL; EL"
37628;"18";CHARCHES
37629;"18";"CHARCONES; LOS"
37630;"18";CHAUCHINA
37631;"18";CHERIN
37632;"18";CHIMENEAS
37633;"18";CHITE
37634;"18";CIJUELA
37635;"18";COGOLLOS DE GUADIX
37636;"18";COGOLLOS VEGA
37637;"18";COJAYAR
37638;"18";COLOMERA
37639;"18";CONCHAR
37640;"18";CORTES DE BAZA
37641;"18";CORTES Y GRAENA
37642;"18";CORTIJO DE BARATAS
37643;"18";CORTIJO DE LA OROZCA
37644;"18";CORTIJO DE LOS GITANOS
37645;"18";COZVIJAR
37646;"18";"CUCHARETAS; LAS"
37647;"18";CUEVAS DE PUENTE ARRIBA
37648;"18";CUEVAS DEL CAMPO
37649;"18";CULLAR
37650;"18";DARRO
37651;"18";DEHESAS DE GUADIX
37652;"18";DEHESAS VIEJAS
37653;"18";DEIFONTES
37654;"18";DELGADILLO
37655;"18";DIEZMA
37656;"18";DILAR
37657;"18";DOLAR
37658;"18";DOMINGO PEREZ
37659;"18";DUDAR
37660;"18";DURCAL
37661;"18";ESCOZNAR
37662;"18";ESCUZAR
37663;"18";ESFILIANA
37664;"18";"ESPERANZA; LA"
37665;"18";FATIMA
37666;"18";FERREIRA
37667;"18";FERREIROLA
37668;"18";FONELAS
37669;"18";FORNES
37670;"18";FREGENITE
37671;"18";FREILA
37672;"18";FUENSANTA
37673;"18";FUENTE CAMACHO
37674;"18";FUENTE DE CESNA
37675;"18";FUENTE NUEVA
37676;"18";FUENTE VERA
37677;"18";GABIA LA CHICA
37678;"18";GABIA LA GRANDE
37679;"18";GALERA
37680;"18";"GARNATILLA; LA"
37681;"18";GOBERNADOR
37682;"18";GOJAR
37683;"18";GOLCO
37684;"18";GOR
37685;"18";GORAFE
37686;"18";GORGORACHA
37687;"18";GRAENA (BALNEARIO)
37688;"18";GUADAHORTUNA
37689;"18";GUAJAR ALTO
37690;"18";GUAJAR FARAGÜIT
37691;"18";GUAJAR FONDON
37692;"18";"GUAJARES; LOS"
37693;"18";GUALCHOS
37694;"18";GUEJAR SIERRA
37695;"18";GÜEVEJAR
37696;"18";GUMIEL
37697;"18";HAZA DEL TRIGO
37698;"18";HERNAN VALLE
37699;"18";"HERRADURA; LA"
37700;"18";HIJAR
37701;"18";HUELAGO
37702;"18";HUENEJA
36290;"15";ZAS DE REI (SAN XIAO) MELIDE
36440;"16";"MESAS; LAS"
36441;"16";MINGLANILLA
36442;"16";MIRA
36443;"16";MOHORTE
36444;"16";MOLINOS DEL PAPEL
36445;"16";MONCALVILLO DE HUETE
36446;"16";MONREAL DEL LLANO
36447;"16";MONTALBANEJO
36448;"16";MONTALBO
36449;"16";MONTEAGUDO DE LAS SALINAS
36450;"16";MOTA DE ALTAREJOS
36451;"16";MOTA DEL CUERVO
36452;"16";MOTILLA DEL PALANCAR
36453;"16";NAHARROS
36454;"16";NARBONETA
36455;"16";NAVALON
36456;"16";NOHALES
36457;"16";NOHEDA
36458;"16";OLIVARES DE JUCAR
36459;"16";OLMEDA DE LA CUESTA
36460;"16";OLMEDA DEL REY
36461;"16";"OLMEDA; LA"
36462;"16";OLMEDILLA DE ALARCON
36463;"16";OLMEDILLA DE ELIZ
36464;"16";OLMEDILLA DEL CAMPO
36465;"16";OSA DE LA VEGA
36466;"16";PAJARES
36467;"16";PAJARON
36468;"16";PAJARONCILLO
36469;"16";PALOMARES DEL CAMPO
36470;"16";PALOMERA
36471;"16";PANTANO DE BUENDIA
36472;"16";PARACUELLOS DE LA VEGA
36473;"16";PAREDES
36474;"16";PARRA DE LAS VEGAS
36475;"16";"PEDERNOSO; EL"
36476;"16";PEDRO IZQUIERDO
36477;"16";"PEDROÑERAS; LAS"
36478;"16";"PERAL; EL"
36479;"16";"PERALEJA; LA"
36480;"16";"PESQUERA; LA"
36481;"16";"PICAZO; EL"
36482;"16";PINAREJO
36483;"16";PINEDA DE GIGUELA
36484;"16";PIQUERAS DEL CASTILLO
36485;"16";PORTALRUBIO DE GUADAMEJUD
36486;"16";PORTILLA
36487;"16";POVEDA OBISPALIA
36488;"16";POYATOS
36489;"16";POZO AMARGO
36490;"16";POZORRUBIO
36491;"16";POZOSECO
36492;"16";"POZUELO; EL"
36493;"16";PRIEGO
36494;"16";"PROVENCIO; EL"
36495;"16";PUEBLA DE ALMENARA
36496;"16";PUEBLA DEL SALVADOR
36497;"16";PUENTE DE VADILLOS
36498;"16";QUINTANAR DEL REY
36499;"16";RADA DE HARO
36500;"16";REILLO
36501;"16";RIBAGORDA
36502;"16";RIBATAJADA
36503;"16";RIBATAJADILLA
36504;"16";"RINCONADAS; LAS"
36505;"16";ROZALEN DEL MONTE
36506;"16";RUBIELOS ALTOS
36507;"16";RUBIELOS BAJOS
36508;"16";SACEDA DEL RIO
36509;"16";SACEDA TRASIERRA
36510;"16";SAELICES
36511;"16";SALINAS DEL MANZANO
36512;"16";SALMERONCILLOS DE ABAJO
36513;"16";SALMERONCILLOS DE ARRIBA
36514;"16";SALTO DE VILLORA
36515;"16";SALVACAÑETE
36516;"16";SAN CLEMENTE
36517;"16";SAN LORENZO DE LA PARRILLA
36518;"16";SAN MARTIN DE BONICHES
36519;"16";SAN PEDRO PALMICHES
36520;"16";SANTA CRISTINA
36521;"16";SANTA CRUZ DE MOYA
36522;"16";SANTA MARIA DE LOS LLANOS
36523;"16";SANTA MARIA DEL CAMPO RUS
36524;"16";SANTA MARIA DEL VAL
36525;"16";SANTO DOMINGO DE MOYA
36526;"16";"SIMARRO; EL"
36527;"16";SISANTE
36528;"16";SITIO DE SAN ANTONIO
36529;"16";SOLAN DE CABRAS
36530;"16";SOLERA DE GABALDON
36531;"16";SOTOCA
36532;"16";SOTOS
36533;"16";TALAYUELAS
36534;"16";TEBAR
36535;"16";TEJADILLOS
36536;"16";TINAJAS
36537;"16";"TOBAR; EL"
36538;"16";TONDOS
36539;"16";TORRALBA
36540;"16";TORRECILLA
36541;"16";TORREJONCILLO DEL REY
36542;"16";TORRUBIA DEL CAMPO
36543;"16";TORRUBIA DEL CASTILLO
36544;"16";TORTOLA
36545;"16";TRAGACETE
36546;"16";TRESJUNCOS
36547;"16";TRIBALDOS
36548;"16";UCLES
36549;"16";UÑA
36550;"16";VALDECABRAS
36551;"16";VALDECAÑAS
36552;"16";VALDECOMENAS DE ABAJO
36553;"16";VALDECOMENAS DE ARRIBA
36554;"16";VALDEGANGA DE CUENCA
36555;"16";VALDEMECA
36556;"16";VALDEMORILLO DE LA SIERRA
36557;"16";VALDEMORO DE LA SIERRA
36558;"16";VALDEMORO DEL REY
36559;"16";VALDEOLIVAS
36560;"16";VALDERRIOS
36561;"16";VALERA DE ABAJO
36562;"16";VALERIA
36563;"16";VALHERMOSO DE LA FUENTE
36564;"16";VALPARAISO DE ABAJO
36565;"16";VALPARAISO DE ARRIBA
36566;"16";VALSALOBRE
36567;"16";VALVERDE DE JUCAR
36568;"16";VALVERDEJO
36569;"16";VARA DE REY
36570;"16";VEGA DEL CODORNO
36571;"16";VELLISCA
36572;"16";VENTAS DE ALCOLEA
36573;"16";VENTORRO CHAFE
36574;"16";"VENTOSA; LA"
36575;"16";VERDELPINO DE HUETE
36576;"16";VILLACONEJOS DE TRABAQUE
36577;"16";VILLAESCUSA DE HARO
36578;"16";VILLAGARCIA DEL LLANO
36579;"16";VILLALBA DE LA SIERRA
36580;"16";VILLALBA DEL REY
36581;"16";VILLALGORDO DEL MARQUESADO
36582;"16";VILLALPARDO
36583;"16";VILLANUEVA DE GUADAMEJUD
36584;"16";VILLANUEVA DE LA JARA
36585;"16";VILLANUEVA DE LOS ESCUDEROS
37339;"17";SETCASES (MUNICIPIO)
37340;"17";SILS
37341;"17";SIURANA
37342;"17";SOBRANIGUES
37343;"17";SOBRESTANY
37344;"17";SOLA VENTOLA
37345;"17";SOLANA AMUNT
37346;"17";SOLANA AVALL
37347;"17";SOLEI AMUNT
37348;"17";SOLEI AVALL
37349;"17";"SOLEI; EL"
37350;"17";SOLIUS
37351;"17";SOLIVA
37352;"17";SORDS
37353;"17";SORIGUEROLA
37354;"17";SUSQUEDA
37355;"17";TAIALA
37356;"17";TALAIXA
37357;"17";"TALLADA D'EMPORDA; LA"
37358;"17";TALLTORTA
37359;"17";TAMARIU
37360;"17";TAPIOLES
37361;"17";TAPIS
37362;"17";TARAVAUS
37363;"17";TARTERA
37364;"17";"TAVERNA; LA"
37365;"17";TERRADELLES
37366;"17";TERRADES
37367;"17";"TOMET; EL"
37368;"17";TONYA
37369;"17";TOR
37370;"17";"TORN; EL"
37371;"17";TORRENT D'EMPORDA
37372;"17";TORRENTI
37373;"17";TORROELLA DE FLUVIA
37374;"17";TORROELLA DE MONTGRI
37375;"17";TORTELLA
37376;"17";TOSES
37377;"17";TOSSA DE MAR
37378;"17";TREGURA DE BAIX
37379;"17";TREGURA DE DALT
37380;"17";"TRESCASES; LES"
37381;"17";TREUMAL
37382;"17";ULLA
37383;"17";ULLASTRET
37384;"17";ULTRAMORT
37385;"17";URTX
37386;"17";URUS
37387;"17";USALL (AYTO MAIA)
37388;"17";USALL (AYTO PORQUERES)
37389;"17";"VAJOL; LA"
37390;"17";"VALL DE BIANYA; LA"
37391;"17";"VALL DE SANTA CREU; LA"
37392;"17";VALL DEL BAC (OIX)
37393;"17";VALL DEL BAC (SANT PAU SEGURIES)
37394;"17";"VALL; LA (AYTO CAPMANY)"
37395;"17";"VALL; LA (AYTO LLERS)"
37396;"17";VALL-LLOBREGA
37397;"17";VALLCANERA
37398;"17";VALLDAVIA
37399;"17";"VALLETA; LA"
37400;"17";VALLFOGONA DE RIPOLLES
37401;"17";VALVERALLA
37402;"17";VEINAT BAIX
37403;"17";VEINAT BARCELONETA (AY FORNELL
37404;"17";VEINAT BARCELONETA (AYTO SILS)
37405;"17";"VEINAT D'AMUNT; EL"
37406;"17";VEINAT D'ANGLES
37407;"17";VEINAT D'ANYELLS
37408;"17";VEINAT D'EN DERI
37409;"17";VEINAT D'EN FARAS
37410;"17";VEINAT D'ESCLET
37411;"17";VEINAT DALT
37412;"17";VEINAT DE BAIX (AJUNTAMENT CALDES DE MALAVELLA)
37413;"17";VEINAT DE BRUGUERA
37414;"17";VEINAT DE CAN BOIXO
37415;"17";VEINAT DE CAN BOSC
37416;"17";VEINAT DE CAN CALDERO
37417;"17";VEINAT DE CAN CANYET
37418;"17";VEINAT DE CAN DIONIS
37419;"17";VEINAT DE CAN FALGUERES
37420;"17";VEINAT DE CAN POU
37421;"17";VEINAT DE CAN TRONA
37422;"17";VEINAT DE CANTALLOPS
37423;"17";VEINAT DE CARRERA
37424;"17";VEINAT DE COMALETS
37425;"17";VEINAT DE COS
37426;"17";VEINAT DE CREU DE SERRA
37427;"17";VEINAT DE DALT (AJUNTAMENT SANT ANDREU SALOU)
37428;"17";VEINAT DE DIANA
37429;"17";VEINAT DE FARRERES
37430;"17";VEINAT DE FLUVIA
37431;"17";VEINAT DE GAIA
37432;"17";VEINAT DE GANIX
37433;"17";VEINAT DE ISRAEL
37434;"17";VEINAT DE L'ESTACIO
37435;"17";VEINAT DE L'HOSTAL NOU
37436;"17";VEINAT DE L'OLIVA
37437;"17";VEINAT DE LA BRUGUERA
37438;"17";VEINAT DE LA GRANOTA
37439;"17";VEINAT DE LA JANETA
37440;"17";VEINAT DE LA JUNQUERA
37441;"17";VEINAT DE LA PEQUENYA
37442;"17";VEINAT DE LA SELVA
37443;"17";VEINAT DE LA TORREPONSA
37444;"17";VEINAT DE LA VALL
37445;"17";VEINAT DE LES BOSQUES
37446;"17";VEINAT DE LES FERRERIES
37447;"17";"VEINAT DE LES MATEUES; EL"
37448;"17";VEINAT DE LES SERRES
37449;"17";VEINAT DE LLIERCA
37450;"17";VEINAT DE LLIORS
37451;"17";VEINAT DE LLOBATERA
37452;"17";VEINAT DE MAS CASES
37453;"17";VEINAT DE MAS MASO
37454;"17";VEINAT DE MAS NADAL
37455;"17";VEINAT DE MAS SERRA
37456;"17";VEINAT DE MASSABE
37457;"17";VEINAT DE MATA
37458;"17";VEINAT DE MATAMALA
37459;"17";VEINAT DE MOSQUEROLES
37460;"17";VEINAT DE PENEDES
37461;"17";VEINAT DE PLANILS
37462;"17";VEINAT DE POLS
37463;"17";VEINAT DE SANGOSTA
37464;"17";VEINAT DE SANT EUDALD
37465;"17";VEINAT DE SANT LLORENC
37466;"17";VEINAT DE SANTA CRISTINA
37467;"17";VEINAT DE SANTA EUGENIA
37468;"17";VEINAT DE SERINYA
37469;"17";VEINAT DE SIES
37470;"17";VEINAT DE TORRALLES
37471;"17";VEINAT DE TORRE GUINARDA
37472;"17";VEINAT DE VALLORS
37473;"17";VEINAT DE VALLVIGIL
37474;"17";VEINAT DE VERNEDA
37475;"17";VEINAT DE VILARS
37476;"17";VEINAT DEL COLOMER
37477;"17";VEINAT DEL MONT
37478;"17";VEINAT DEL RIERAL
37479;"17";VEINAT DEL VIDAL
37480;"17";VEINAT MONTROIG (AYTO CASSA S)
40827;"24";HUERGA DEL RIO
40828;"24";HUERGAS DE BABIA
40829;"24";HUERGAS DE GORDON
40830;"24";IGLESIAS DEL CAMPO
40831;"24";IGUEÑA
40832;"24";INICIO
40833;"24";IREDE DE LUNA
40834;"24";IRIAN
40835;"24";IRUELA
40836;"24";ISOBA
40837;"24";IZAGRE
40838;"24";JABARES DE LOS OTEROS
40839;"24";JIMENEZ DE JAMUZ
40840;"24";JOARA
40841;"24";JOARILLA DE LAS MATAS
40842;"24";LABALLOS
40843;"24";LABANIEGO
40844;"24";LAGO DE BABIA
40845;"24";LAGO DE CARUCEDO
40846;"24";LAGO DE OMAÑA
40847;"24";LAGUNA DALGA
40848;"24";"LAGUNA DE CASTILLA; LA"
40849;"24";LAGUNA DE NEGRILLOS
40850;"24";LAGUNAS DE SOMOZA
40851;"24";LAIZ DE LAS ARRIMADAS
40852;"24";LAMAGRANDE
40853;"24";"LAMAS; LAS"
40854;"24";LANDOIRO
40855;"24";LANGRE
40856;"24";LARIO
40857;"24";LAVANDERA
40858;"24";LAZADO
40859;"24";LEIROSO
40860;"24";LIBRAN
40861;"24";LIEGOS
40862;"24";LILLO DEL BIERZO
40863;"24";LINDOSO
40864;"24";LLAMA DE COLLE
40865;"24";LLAMA DE LA GUZPEÑA
40866;"24";LLAMAS DE CABRERA
40867;"24";LLAMAS DE LA RIBERA
40868;"24";LLAMAS DE LACEANA
40869;"24";LLAMAS DE RUEDA
40870;"24";LLAMAZARES
40871;"24";LLAMERA
40872;"24";LLANAVES DE LA REINA
40873;"24";LLANOS DE ALBA
40874;"24";LLANOS DE VALDEON
40875;"24";LLOMBERA
40876;"24";LOIS
40877;"24";"LOMAS; LAS"
40878;"24";LOMBA
40879;"24";LOMBILLO (BARRIOS DE SALAS)
40880;"24";LORDEMANOS
40881;"24";LORENZANA
40882;"24";LOSADA
40883;"24";LOSADILLA
40884;"24";"LOSILLA; LA"
40885;"24";LUCILLO
40886;"24";LUENGOS
40887;"24";LUGAN
40888;"24";LUGUEROS
40889;"24";LUMAJO
40890;"24";LUMERAS
40891;"24";LUSIO
40892;"24";LUYEGO
40893;"24";MAGAZ DE ABAJO
40894;"24";MAGAZ DE ARRIBA
40895;"24";MAGAZ DE CEPEDA
40896;"24";"MAGDALENA; LA"
40897;"24";"MAJUA; LA"
40898;"24";MALILLOS
40899;"24";MALLO DE LUNA
40900;"24";"MALUENGA; LA"
40901;"24";MANCILLEROS
40902;"24";MANSILLA DE LAS MULAS
40903;"24";MANSILLA DEL ESLA
40904;"24";MANSILLA DEL PARAMO
40905;"24";MANSILLA MAYOR
40906;"24";MANZANAL DEL PUERTO
40907;"24";MANZANEDA DE CABRERA
40908;"24";MANZANEDA DE OMAÑA
40909;"24";MANZANEDA DE TORIO
40910;"24";MANZANEDO DE VALDUEZA
40911;"24";MARAÑA
40912;"24";MARIALBA DE LA RIBERA
40913;"24";MARNE
40914;"24";MARRUBIO
40915;"24";MARZAN
40916;"24";"MATA DE CURUEÑO; LA"
40917;"24";"MATA DE LA BERBULA; LA"
40918;"24";"MATA DE LA RIVA; LA"
40919;"24";"MATA DE MONTEAGUDO; LA"
40920;"24";"MATA DEL PARAMO; LA"
40921;"24";MATACHANA
40922;"24";MATADEON DE LOS OTEROS
40923;"24";MATALAVILLA
40924;"24";MATALLANA DE TORIO
40925;"24";MATALLANA DE TORIO
40926;"24";MATALLANA DE VALMADRIGAL
40927;"24";MATALOBOS DEL PARAMO
40928;"24";MATALUENGA
40929;"24";MATANZA DE LA SEQUEDA
40930;"24";MATANZA DE LOS OTEROS
40931;"24";MATAOTERO
40932;"24";MATARROSA DEL SIL
40933;"24";MATILLA DE LA VEGA
40934;"24";MATUECA DE TORIO
40935;"24";"MEDULAS; LAS"
40936;"24";MEIZARA
40937;"24";MELEZNA
40938;"24";MELLANZOS
40939;"24";MENA
40940;"24";MEROY
40941;"24";"MILLA DEL PARAMO; LA"
40942;"24";"MILLA DEL RIO; LA"
40943;"24";MILLARO
40944;"24";MIÑAMBRES DE LA VALDUERNA
40945;"24";MIÑERA
40946;"24";MIRANTES DE LUNA
40947;"24";MODINO
40948;"24";MOLDES
40949;"24";MOLINAFERRERA
40950;"24";MOLINASECA
40951;"24";MONDREGANES
40952;"24";MOÑON
40953;"24";MONTEALEGRE
40954;"24";MONTEJOS DEL CAMINO
40955;"24";"MONTES DE LA ERMITA; LOS"
40956;"24";MONTES DE VALDUEZA
40957;"24";MONTRONDO
40958;"24";MONTUERTO
40959;"24";MORA DE LUNA
40960;"24";MORAL DE ORBIGO
40961;"24";MORAL DE VALCARCE
40962;"24";MORAL DEL CONDADO
40963;"24";MORALES DEL ARCEDIANO
40964;"24";MOREDA
40965;"24";MORGOVEJO
40966;"24";"MORGOVEJO; BALNEARIO DE"
40967;"24";MORILLA DE LOS OTEROS
40968;"24";MORLA DE LA VALDERIA
40969;"24";MORRIONDO
40970;"24";MOSCAS DEL PARAMO
40971;"24";MOSTEIROS
40972;"24";MOZONDIGA
40973;"24";MOZOS DE CEA
40974;"24";"MUÑECAS; LAS"
40975;"24";MURIAS DE PAREDES
40976;"24";MURIAS DE PEDREDO
40977;"24";MURIAS DE PONJOS
37703;"18";HUERTEZUELA
37704;"18";HUESCAR
37705;"18";HUETOR DE SANTILLAN
37706;"18";HUETOR TAJAR
37707;"18";HUETOR VEGA
37708;"18";ILLORA
37709;"18";ITRABO
37710;"18";IZBOR
37711;"18";JAMULA
37712;"18";JATAR
37713;"18";"JAU; EL"
37714;"18";JAYENA
37715;"18";JEREZ DEL MARQUESADO
37716;"18";JETE
37717;"18";JORAIRATAR
37718;"18";JUBAR
37719;"18";JUN
37720;"18";"JUNTAS; LAS (GOR)"
37721;"18";JUVILES
37722;"18";LABORCILLAS
37723;"18";LACHAR
37724;"18";LAGOS
37725;"18";LANCHA DEL GENIL
37726;"18";"LANEROS; LOS"
37727;"18";LANJARON
37728;"18";LANTEIRA
37729;"18";LAROLES
37730;"18";LECRIN
37731;"18";LENTEGI
37732;"18";LIMONES
37733;"18";LOBRAS
37734;"18";LOBRES
37735;"18";LOJA
37736;"18";LOJILLA
37737;"18";LOPERA
37738;"18";LORETO
37739;"18";LUGROS
37740;"18";LUJAR
37741;"18";MAIRENA
37742;"18";"MALAHA; LA"
37743;"18";"MAMOLA; LA"
37744;"18";MARCHAL
37745;"18";MARCHENA
37746;"18";"MARGEN; EL"
37747;"18";MATIAN
37748;"18";MECINA ALFAHAR
37749;"18";MECINA BOMBARON
37750;"18";MECINA FONDALES
37751;"18";MECINA TEDEL
37752;"18";MELEGIS
37753;"18";MELICENA
37754;"18";MOCLIN
37755;"18";"MOLINILLO; EL"
37756;"18";MOLINO DEL REY
37757;"18";MOLVIZAR
37758;"18";MONACHIL
37759;"18";MONDUJAR
37760;"18";MONTEFRIO
37761;"18";MONTEJICAR
37762;"18";MONTILLANA
37763;"18";"MONTOROS; LOS"
37764;"18";MORALEDA DE ZAFAYONA
37765;"18";MOREDA
37766;"18";MORELABOR
37767;"18";MOTRIL
37768;"18";MURCHAS
37769;"18";MURTAS
37770;"18";NARILA
37771;"18";NECHITE
37772;"18";NIELES
37773;"18";NIGUELAS
37774;"18";NIVAR
37775;"18";NOTAEZ
37776;"18";OBEILAR
37777;"18";OLIAS
37778;"18";OLIVARES
37779;"18";ORCE
37780;"18";OTIVAR
37781;"18";PADUL
37782;"18";"PALMA; LA"
37783;"18";PAMPANEIRA
37784;"18";PANTANO BERMEJALES
37785;"18";PAULENCA
37786;"18";"PAZ; LA"
37787;"18";PEDRO MARTINEZ
37788;"18";PEDRO RUIZ
37789;"18";PEÑUELAS
37790;"18";"PEZA; LA"
37791;"18";PICENA
37792;"18";PILAS DE ALGAIDA
37793;"18";PIÑAR
37794;"18";PINOS DEL VALLE
37795;"18";PINOS GENIL
37796;"18";PITRES
37797;"18";POLICAR
37798;"18";POLOPOS
37799;"18";PORTUGOS
37800;"18";"POZUELO; EL"
37801;"18";"POZUELO; EL"
37802;"18";PUEBLA DON FADRIQUE
37803;"18";PUERTO LOPE
37804;"18";PULIANAS
37805;"18";PULIANILLAS
37806;"18";PULPITE
37807;"18";PURCHIL
37808;"18";PURULLENA
37809;"18";QUENTAR
37810;"18";"RABITA; LA"
37811;"18";RAMBLA DE VALDIQUIN
37812;"18";RAMBLA DEL AGUA (CHARCHES)
37813;"18";RAMBLA DEL AGUA (RUBITE)
37814;"18";RESTABAL
37815;"18";RIOFRIO
37816;"18";ROMILLA
37817;"18";ROYO DEL SERVAL
37818;"18";RUBITE
37819;"18";SALAR
37820;"18";SALERES
37821;"18";SALOBREÑA
37822;"18";SANTA CRUZ DEL COMERCIO
37823;"18";SANTAFE
37824;"18";SIERRA ELVIRA
37825;"18";SIERRA NEVADA
37826;"18";SILLAR BAJA
37827;"18";SOPORTUJAR
37828;"18";SORVILAN
37829;"18";"TABLONES; LOS (MOTRIL)"
37830;"18";"TABLONES; LOS (ORGIVA)"
37831;"18";TALARA
37832;"18";"TEJA; LA"
37833;"18";TIENA
37834;"18";TIJOLA
37835;"18";TIMAR
37836;"18";TOCON
37837;"18";TOCON DE QUENTAR
37838;"18";TORRE CARDELA
37839;"18";TORRENUEVA
37840;"18";TORVIZCON
37841;"18";TOZAR
37842;"18";TRASMULAS
37843;"18";TREVELEZ
37844;"18";TRUJILLOS
37845;"18";TURON
37846;"18";"TURRO; EL"
37847;"18";UGIJAR
37848;"18";VALDERRUBIO
37849;"18";"VALLE; EL"
37850;"18";VALOR
37851;"18";"VARADERO; EL"
37852;"18";VELEZ DE BENAUDALLA
37853;"18";VELILLA-TARAMAY
37854;"18";VENTA DEL PERAL
37855;"18";VENTA MICENA
37856;"18";VENTA QUEMADA
37857;"18";VENTAS DE ANDAR
37858;"18";VENTAS DE HUELMA
37859;"18";VENTAS DE ZAFARRAYA
37860;"18";"VENTILLAS; LAS"
